Date,spy,ko,pep,usdx
2020-08-04,0.003854994814368289,0.008387799033156089,0.005617097998485341,-0.001284276164808909
2020-08-05,0.0061915803577620955,0.011287547374932174,-0.008914119085558872,-0.00590727699317517
2020-08-06,0.006662480509791268,0.005491169578830142,-0.0028663678670440063,-0.0004309979049096572
2020-08-07,0.0007176423381330168,0.006717000957623137,0.006456351147504596,0.00698065997623259
2020-08-10,0.0029844549628680866,-0.0016751565258969032,-0.005573511708402567,0.0014971597968210537
2020-08-11,-0.008289094034365462,0.004391020765806733,-0.006344787207606138,0.0005341106115732474
2020-08-12,0.013846139965521986,0.010377965514027837,0.01964030909637139,-0.002031270408394264
2020-08-13,-0.0018094578534614458,-0.0010328164902609154,0.0021745909561440117,-0.0010708439203949483
2020-08-14,2.976112902947565e-05,0.001445575583550706,-0.003917759300351463,-0.0025745333942405785
2020-08-17,0.003171775677134113,-0.0049658629947241855,0.0026135241787255716,-0.0026888965284360593
2020-08-18,0.002157746351280812,0.004346487819011845,0.0013768162018232763,-0.006266246156081086
2020-08-19,-0.004172084397060261,-0.02192377039852508,-0.012092325329216847,0.006696965619910175
2020-08-20,0.003108563124892665,-0.00042243643729876577,0.001976703065245862,-0.0010771055969901347
2020-08-21,0.0035409318683364307,-0.0014792714599437757,-0.0019033658624865923,0.004945173292177445
2020-08-24,0.010082331319644155,0.014488257442580312,0.008610041552217677,0.0005360820384595766
2020-08-25,0.003493103503785417,-0.0012513666932067599,-0.002473427578865632,-0.0030056528547335207
2020-08-26,0.00997571666521297,0.005204567548616428,0.00848556367118956,-0.00010745048552533449
2020-08-27,0.0021841801708689075,0.0014524344657831669,-0.0005055986987293177,0.0
2020-08-28,0.006438464588836477,0.03263606872776208,0.011065611750286995,-0.006904756883039733
2020-08-31,-0.0036289468132326324,-0.006038803516070479,0.0008572886280626592,-0.002493127455491018
2020-09-01,0.009374525834361469,-0.00831224680251872,-0.006231283781275574,0.002168224536276038
2020-09-02,0.014360358303988557,0.04127772317478131,0.02903061408840461,0.0055078939450372375
2020-09-03,-0.03502044348023177,-0.013966856875402788,-0.020573199059600998,-0.0011854154362119266
2020-09-04,-0.008198122128709216,0.011032596120928072,-0.004386393831672601,-0.00021564373172236047
2020-09-08,-0.027703275325878216,-0.02439390560251337,-0.02340517621975,0.008163333384396777
2020-09-09,0.01955502837700833,0.007600031583066178,0.011442888338243603,-0.002356231295015289
2020-09-10,-0.017516030009783325,-0.0037929211296436334,-0.017288211086121164,0.0008573870012291349
2020-09-11,0.0005086466939013747,0.020978451338257622,0.007761546568895982,-0.00010708209078612866
2020-09-14,0.013085385289852572,0.0011839414505385414,0.006312176184706687,-0.002789724278171819
2020-09-15,0.0050396421465549405,0.006682273858347585,-0.007712277009828673,-0.00021487903340062237
2020-09-16,-0.003976497611736427,-0.005105889765416149,-0.004730160901593184,0.0017179863656381284
2020-09-17,-0.0088341863043135,-0.004736626882986369,-0.013274948190910511,-0.0025781286530227113
2020-09-18,-0.011579392721331443,-0.0019802148420375257,-0.013073033780454092,-0.0004303487446622587
2020-09-21,-0.011191992063121449,-0.027327321223712234,-0.0017508286093997731,0.006542637232109398
2020-09-22,0.010132807124605578,0.011544299565405529,0.006909814008664611,0.004799208818646536
2020-09-23,-0.02346394000952401,-0.02963317226329338,-0.00874031019349345,0.004246757966643636
2020-09-24,0.0026617080133658926,0.01011256647399575,0.004417616993201662,-0.00042387322855773867
2020-09-25,0.016037831282239155,0.0004105796141238737,0.014861167479001803,0.0024348009335587576
2020-09-28,0.01647293989687398,0.011428653276426708,0.03256008230574136,-0.003389112416825154
2020-09-29,-0.005460980187537011,-0.0073320174862751475,-0.005888149907013118,-0.003933066389008079
2020-09-30,0.007553324961204101,0.009156589800547687,0.010444236014296242,0.0
2020-10-01,0.0063994993874297865,-0.0038558713101190228,0.015748106406046937,-0.0019189804038083074
2020-10-02,-0.009539898680462304,0.0036533893645222804,-0.01965198265447465,0.0013862679542446295
2020-10-05,0.017577808822566317,0.0004051747716952132,-0.0009421578233131736,-0.0035227600278867426
2020-10-06,-0.014317873309038569,-0.008950633753663463,-0.016299644981857063,0.0034162485242590543
2020-10-07,0.01725667696372757,0.012589168888054766,0.009607472503910235,-0.002133838200181357
2020-10-08,0.008823588161398686,0.01799686626008092,0.006112203364521296,-0.00021359371256752206
2020-10-09,0.008890447810192421,0.006912175804398418,0.004270746156427645,-0.005892801722059076
2020-10-12,0.01595971307201646,0.005495658729053595,0.026305136470362804,0.00010747473687942946
2020-10-13,-0.006547575518388056,-0.017175264604746845,0.009871555496988524,0.004930332476371583
2020-10-14,-0.006303167166815667,-0.0019934876990388324,-0.00713141829339283,-0.0016050672651663613
2020-10-15,-0.001236846660909994,-0.00259705812880793,-0.0076774858583544495,0.00512715673922596
2020-10-16,-0.0006044849782735493,0.0007997305532543769,0.002118942470877554,-0.001919594321955695
2020-10-19,-0.015320157619774804,-0.008228823321809554,-0.014569617628073307,-0.0026722264758808198
2020-10-20,0.003997798257035308,0.012616646789448597,0.00021472980543990868,-0.003860601152594575
2020-10-21,-0.0018946072314630325,-0.005187554020893532,-0.0007876074547867985,-0.004954761145891666
2020-10-22,0.0054702917534961175,0.013708325141109302,7.170136009237407e-05,0.0036645475624652473
2020-10-23,0.0033893378852633787,-0.0031620345889805993,-0.0003582043186410828,-0.0019384058555723712
2020-10-26,-0.01865293598236247,-0.014354331248375794,-0.01080635127020121,0.0030137404055984125
2020-10-27,-0.003453168594255946,0.002006035076363476,0.007648442528926896,-0.0011828659597670666
2020-10-28,-0.0347767843981754,-0.039653708041458985,-0.036229124654844035,0.00504429516397936
2020-10-29,0.010112406821217067,0.0012503053853380036,-0.0013424564582047954,0.00587070495747413
2020-10-30,-0.010479750507491727,0.0008325255158608891,-0.005238083103968766,0.0008510833604655255
2020-11-02,0.01114607737244463,0.011584782403097519,0.013858189376166157,0.00010635478790935434
2020-11-03,0.017502008073005955,0.014902893129105952,0.013887555839258922,-0.0053305028535134726
2020-11-04,0.02210308916691529,-0.0036541309958119782,0.005965841680951059,-0.0014976402523354752
2020-11-05,0.01931489363747339,0.005476117553605419,0.0013772476614946785,-0.00946554202101199
2020-11-06,-0.00022836198770176288,0.00020232202532910741,0.002387559624536823,-0.003247409423384976
2020-11-09,0.012487498868628362,0.061183547975333874,0.0005058677735289195,0.005406587368252306
2020-11-10,-0.0014677592860820523,0.026467966227527385,0.02334379658048918,0.00021562047425022007
2020-11-11,0.007401154860406937,-0.007437726759750755,0.01526541275274129,0.0031218165630121798
2020-11-12,-0.009748352248770483,-0.010695477980430456,-0.00041722592061083433,-0.000860234795571637
2020-11-13,0.013749718897446342,0.008266177317660012,0.006030301146154252,-0.0021537478380029952
2020-11-16,0.012405263662206819,0.007455749927152278,0.007229574583071218,-0.002050423634564982
2020-11-17,-0.005392846822648153,-0.0031619600747005037,-0.0035737936129481953,-0.0016217261526176997
2020-11-18,-0.012107841684488856,-0.02013415310919649,-0.012888926484842432,-0.0010825861756400778
2020-11-19,0.004201107193309334,0.009835588631278733,-0.00041850961575067095,-0.0003249962565596812
2020-11-20,-0.0068712942262476534,-0.008695808851112126,0.00069726569496632,0.0010829378788029204
2020-11-23,0.0059765318780752455,0.00018983705945578233,-0.0027927904086129393,0.0012980287987114857
2020-11-24,0.015985369822796313,0.010198596198797153,0.007036963941984791,-0.0030312762300720403
2020-11-25,-0.0015429476825416265,-0.005464109457775563,0.0009021591073949086,-0.002605641378396873
2020-11-27,0.0027811200458767397,-0.004354684698531462,0.0030475591135547884,-0.0021764830614942315
2020-11-30,-0.004437018488322886,-0.01328359014687293,-0.0025621970625920223,0.0008711949746213347
2020-12-01,0.010878161856397511,0.008490845982291969,0.012676973432395827,-0.0061142802890798535
2020-12-02,0.0021014795019087457,0.0013442980390631955,-0.0099764506897965,-0.0020829346092942
2020-12-03,-0.00027277363001325665,0.012775341351563278,0.005922733029738948,-0.004509754747449625
2020-12-04,0.008580814588628013,0.020070129826173035,0.009645282669745884,-0.00011027105958152141
2020-12-07,-0.0020570221581229474,-0.016099077711173068,-0.0032966000607074805,0.0009918339933096278
2020-12-08,0.002921908631239749,0.003579101666089008,0.0010315520027661914,0.0019806377850375553
2020-12-09,-0.009009524326353657,0.00281664662995116,0.0011672762313949092,0.0013181933008047464
2020-12-10,-0.00032709303747754486,-0.005264096667763658,-0.00702576523646568,-0.0032988310858422898
2020-12-11,-0.0011731435994423883,0.00563905084399603,0.002071669789067244,0.002090581571670238
2020-12-14,-0.004487403829741898,-0.0015005837668033211,-0.005117820264352807,-0.002972144505398307
2020-12-15,0.01342900684882035,0.010643240214817539,0.0037372216891077676,-0.0026492770033932304
2020-12-16,0.001568157944195001,-0.014593300657213306,0.0008284750258622152,-0.00022113942897322524
2020-12-17,0.005576266891778976,0.003950060442395824,0.005643772847479215,-0.006989513839627397
2020-12-18,-0.004000872582268134,0.008784229350643772,0.008337738321504213,0.002224166311855897
2020-12-21,-0.0035817450853527924,-0.017457084995997806,-0.010467679888777786,0.00022219563272770309
2020-12-22,-0.001687009512475724,-0.0009470855929734764,-0.009536338050335125,0.00675192782696248
2020-12-23,0.0008983467543294261,0.006046897596092862,0.002704140864728962,-0.0026510327786479215
2020-12-24,0.003882879336952839,0.006759106589417206,0.004490940295786868,-0.0008852698223750133
2020-12-28,0.008554157064781359,0.013383061286067659,0.012672970218595264,0.00011063825701472132
2020-12-29,-0.0019097637999471767,-0.0005539934008917071,0.0034653774702234704,-0.0036594906872421005
2020-12-30,0.0014258977776519896,0.005710557424486266,-0.0007464453923126823,-0.00423074427653805
2020-12-31,0.005068022146437114,0.007320847873983371,0.006697924237906022,0.0034527537616808692
2021-01-04,-0.013707640276953707,-0.038666477369155454,-0.027550451191383447,-0.0006673917285882162
2021-01-05,0.006863749593803935,-0.011054235273553141,0.0029759433250985934,-0.004907380055435235
2021-01-06,0.005960796922214129,-0.03232991263038476,-0.012307427262535127,0.0010057143081235833
2021-01-07,0.014748122091334134,-0.011146478582504494,-0.0032237230309862318,0.0033452646131757638
2021-01-08,0.005681615553096965,0.02217032314668335,0.011931017610800173,0.003001132054229774
2021-01-11,-0.006763727055326754,-0.017378132996078138,-0.014601849016990773,0.004871604440768277
2021-01-12,0.00021126626110834831,-0.0017943606396629318,-0.004655876883348876,-0.005426646608110303
2021-01-13,0.002689135281540143,0.0009972280449011175,0.008168666989026553,0.0029938109510210544
2021-01-14,-0.0035079466626107094,-0.018714755227884843,-0.005838076558920974,-0.0008861523855963913
2021-01-15,-0.007319478701642325,-0.010824025665541819,-0.00261335058259922,0.005966219504508901
2021-01-19,0.007821332140528369,-0.003909163215967272,0.004727502027913289,-0.0030891328756101786
2021-01-20,0.013743769010631682,0.00349840013625446,-0.0051520235585765925,-0.0003315331753251212
2021-01-21,0.0009113168383150744,0.005531115772310909,-0.012244507779051481,-0.0037652754357980836
2021-01-22,-0.0035458086624224868,-0.009441803369768641,-0.00733297692456804,0.0012197219822246497
2021-01-25,0.003936166000877898,0.00596264915224463,0.011407410396689553,0.0016608709809143483
2021-01-26,-0.001562096956516195,0.010400941051881551,0.011490199256268985,-0.002436877852775829
2021-01-27,-0.024744065867316464,-0.015539015666758816,-0.02687416076549409,0.005309196828380764
2021-01-28,0.00856322593150989,0.012694550004262287,0.00829644511301302,-0.002098200104601342
2021-01-29,-0.02022261350819761,-0.02055559658363196,-0.019002583384756522,0.001325704413947183
2021-02-01,0.016508507850596425,0.006830222125847468,0.002997645579050731,0.004845767364374155
2021-02-02,0.014041372863161768,0.009852239044247644,0.01016854908500292,0.0019756379108075155
2021-02-03,0.0007859802766473308,-0.003888194937944801,-0.0026048984948344556,-0.0008775143366304055
2021-02-04,0.011301474534933563,0.004908750618398403,0.011955396082649504,0.004489424778644839
2021-02-05,0.003928220325315369,0.012974235138396063,0.009122169727232633,-0.005367793625702383
2021-02-08,0.007195957859570948,0.005423183552181743,-0.003980932272263896,-0.0012089973403572323
2021-02-09,-0.0006661451898555594,-0.004416638190198674,-0.005714043043175184,-0.005403308689452706
2021-02-10,-0.00043579339798064065,-0.002014104878409898,-0.013703634158181715,-0.0007742900980358769
2021-02-11,0.001613919030278101,0.014014036121303369,-0.020025153600185665,0.000553077309414763
2021-02-12,0.004927478494995749,0.0077236791808885765,-0.008183163579238923,0.000663407293342946
2021-02-16,-0.0008661451405505147,-0.008320116681004894,0.0038023527985572834,0.0003314965319752256
2021-02-17,0.00022927553269300985,-0.002788854198993085,0.0005952320140941633,0.004849505968666421
2021-02-18,-0.004265000536869705,0.012686032853720872,0.006744804675582224,-0.003966080153793787
2021-02-19,-0.0017675422703874533,-0.013084994180734477,-0.021353519760864793,-0.002542092901632561
2021-02-22,-0.007721592359153901,0.010323562338639207,-0.0039318479308034435,-0.003880899352217214
2021-02-23,0.0012136610453825742,-0.0017791076937833934,0.005967338674601711,0.001775958202869379
2021-02-24,0.010959171869091044,0.003358037124043537,-0.005210150520137769,0.00011091917189185196
2021-02-25,-0.02439090334293588,-0.010706002988863745,-0.015949110001227614,-0.0005546342822547459
2021-02-26,-0.005165907474714306,-0.02380086006633416,-0.006250079276883128,0.008836940999226028
2021-03-01,0.02395123525170116,0.01840477367162237,0.011007833810879013,0.0012089973403573277
2021-03-02,-0.007833997888119051,0.00399993408646404,0.0034393442322933295,-0.002749822966663785
2021-03-03,-0.013334309881068068,-0.002398089386599527,-0.014834325536076921,0.0017607139422175999
2021-03-04,-0.012451847189435468,-0.0008008075360354894,0.005549865103482694,0.0074488275925241945
2021-03-05,0.018229251980214804,0.016877492561439774,0.0320808767630603,0.003812499605701192
2021-03-08,-0.004991073634660705,0.016596965842177923,-0.0067883670757999896,0.003581252946033692
2021-03-09,0.014176420698271153,-0.0152198487423634,0.0009076803521335099,-0.0037987616148852333
2021-03-10,0.006205555914797215,0.011339271885509547,0.010006547860183455,-0.0018503207341171804
2021-03-11,0.010087781063791858,-0.010945950038938997,-0.002698708003999299,-0.004039116330591091
2021-03-12,0.0013459842860205414,-0.0019838736102886292,-0.0013519376834970366,0.0028400034205757637
2021-03-15,0.005945793018060648,0.013216547191890166,-7.521544902051506e-05,0.001634805269908301
2021-03-16,-0.0012620999023448295,0.0037163599888873564,0.007339514581272225,0.0004355026147282135
2021-03-17,0.003404124407932099,0.0003903600392244439,-0.002914124704099137,-0.00512906902515026
2021-03-18,-0.014656357872281124,-0.013162023794712742,-0.008191068759084166,0.004911299893786582
2021-03-19,-0.0018521840745081026,0.004734714430120238,0.014755330731201772,0.0007618185720016525
2021-03-22,0.00795329269554661,0.003732501590661029,0.024239090673860837,-0.001306282750416477
2021-03-23,-0.007901920577873681,0.007617978553149308,0.011974504159137991,0.0058650465498778625
2021-03-24,-0.005096649234131103,0.002526484181841938,-0.0046719868271857265,0.0020555256485557784
2021-03-25,0.005610063343040782,0.009657992029545039,0.005890300497493107,0.0037754047499120994
2021-03-26,0.01598639641967692,0.019418150707285645,0.02174845660895078,-0.0011850323387107644
2021-03-29,-0.0005051101855046138,0.015156103016993428,0.014677765551260082,0.0018308744458312438
2021-03-30,-0.002656502143728073,-0.013084152143937489,-0.015799764667046627,0.003865990636925039
2021-03-31,0.004045100957233828,-0.008313067403993934,-0.007676508466684651,-0.0007505462467723903
2021-04-01,0.010741150801205008,-0.003801443135026392,-0.0012025140666843525,-0.0032230694624324537
2021-04-05,0.01425102830236886,0.0056968751621356865,0.013219250458368227,-0.0035573996792200506
2021-04-06,-0.0005906590510295227,0.0071696394039832065,0.0035560913409518496,-0.002811747754088444
2021-04-07,0.001156596811352325,0.0016907673766919525,-0.001811464419300616,0.0012987312383333544
2021-04-08,0.004735588732734516,-0.003007395371099908,-0.006084854846650612,-0.0043355967888385
2021-04-09,0.007243845747209298,0.0011287758886136135,0.00021057739067080643,0.0010857248146441691
2021-04-12,0.0003644717743617309,0.0031916022715078583,0.0031513101756712224,-0.00021708380041506674
2021-04-13,0.0029593142972267976,-0.00488539795065338,0.00020987071598784981,-0.0031523578351867953
2021-04-14,-0.0034209651889236456,-0.00018820594335220437,-0.006593091243517665,-0.0017434463598541732
2021-04-15,0.01068509152624908,0.004698685544489024,0.0014065710410071535,-0.0002181966892856798
2021-04-16,0.0033370184657540605,0.006541319032672792,0.012915759189280491,-0.001200683579453269
2021-04-19,-0.004925262997632719,0.005943684843116075,0.004084533008172626,-0.005366030191090142
2021-04-20,-0.0073485301551994295,0.003143213202765744,0.006610140962175873,0.0018649357741515197
2021-04-21,0.00941756561219096,0.008089765970209412,0.008678093815571535,-0.0008771294530661436
2021-04-22,-0.0091749449928955,-0.0031179233354012557,-0.006210484779021498,0.0018630962025528643
2021-04-23,0.010784067625701464,0.0005510123502122341,-0.001644433009360613,-0.005159473703611282
2021-04-26,0.0020854037818804944,-0.014982290140982053,-0.017082583891169636,-0.0005504822317883477
2021-04-27,-0.00021555592841481264,-0.001491918532937967,-0.0032837574084006874,0.0011006615996028458
2021-04-28,-0.0002875054049916687,0.0001866020708651135,-0.007445956457389223,-0.0033054574465683894
2021-04-29,0.00635253539337148,0.012424730467650094,0.014767252843679825,0.0
2021-04-30,-0.006592022527565205,-0.0051736722296767965,0.0015271949157421372,0.007367103210650321
2021-05-03,0.0021543033150479667,0.00922010177767395,0.011243236633130205,-0.003621820770754076
2021-05-04,-0.0061883671111373885,-0.006260322468465111,-0.012631407058932438,0.0037313911958753746
2021-05-05,0.00031287637618391547,-0.002589299131913396,-0.0004864448801594799,0.00021902128492277538
2021-05-06,0.007953772444307079,0.009950235109237409,0.011539114739843457,-0.003950412480798082
2021-05-07,0.007251673081038917,-0.0005501553356750591,0.0,-0.007947868199300788
2021-05-10,-0.009951835874586253,0.00731130338607286,0.007937855314790509,-0.0002217276908914321
2021-05-11,-0.008964771216588134,-0.010802967279750438,-0.00731957871183315,-0.0007762650283509166
2021-05-12,-0.021474070593990372,-0.0051679425299190375,-0.009797129535426127,0.006303584042597337
2021-05-13,0.011940941639652937,0.008659606423596655,0.01472818842434526,0.0004408786110115878
2021-05-14,0.01523852082977688,0.004027759498339718,0.0015018599477109285,-0.004749556682382034
2021-05-17,-0.002547771499007863,-0.0016457119425007994,-0.0028690564851802606,-0.0011077709520344369
2021-05-18,-0.008653012238492715,-0.005505624839432911,-0.004525357773031833,-0.0052231181421554815
2021-05-19,-0.0026251280651866118,-0.0031332892872024446,-0.0005501758555396688,0.0048905558788174585
2021-05-20,0.010700429924571292,0.008821971167780118,0.012301316344349878,-0.0042222827484724775
2021-05-21,-0.0008190454788599396,-0.0005491223029736414,-0.0008834768322579996,0.002335530075077542
2021-05-24,0.010142695821405727,0.0032900709845576134,0.005085627154588038,-0.0021128149491412614
2021-05-25,-0.002221146447795932,-0.00018248147381609318,0.0030390516252118967,-0.0021173735008629168
2021-05-26,0.0019825201180623375,0.0043708357070879455,0.0,0.004452384082731797
2021-05-27,0.0005247672961978564,0.008324372557511025,-0.012143606930101181,-0.0007777312096204108
2021-05-28,0.0017872609767556132,-0.0036107970311185316,0.009713148795077876,0.0006666395646189669
2021-06-01,-0.0008814244918707879,-0.00018101169648418713,-0.002097644522086683,-0.00222391893686749
2021-06-02,0.0015715291563370138,0.003971914905459574,0.003988280122550605,0.0007789428259739803
2021-06-03,-0.003718203045851924,0.0025193328540365706,0.0035618163853659906,0.006651892255236875
2021-06-04,0.009104198695562105,0.0107259064693968,0.001150445420478125,-0.003985840214529354
2021-06-07,-0.0009705656394620665,-0.003562558911700752,-0.00060883677947525,-0.00211008402207819
2021-06-08,0.00021309706921179115,-0.006983580250301471,-0.009384195333156197,0.0014442582490908809
2021-06-09,-0.0014930082253851473,-0.003059565559020672,-0.0018459955259264311,0.0004439613226216678
2021-06-10,0.004637613281380957,0.007720676123936419,0.010214420272425409,-0.00044396132262167307
2021-06-11,0.0016511663468711667,0.004461527689094675,0.000609455343657322,0.005314402777517413
2021-06-14,0.0022363100026896567,-0.0034144877781771697,0.005940929204568804,-0.00044180381553857363
2021-06-15,-0.0018357841230737112,-0.002523523566663164,6.707665786299397e-05,0.00022096843932471071
2021-06-16,-0.0055989102505338605,-0.013445074378416572,-0.010010870860822158,0.006495276249203503
2021-06-17,-0.0003319449480458452,0.005108824855199636,0.009607150974941627,0.008305174501724853
2021-06-18,-0.01358198539522043,-0.021708117283731856,-0.021093597556133954,0.003693290774446161
2021-06-21,0.014214298262582942,0.010912962779791629,0.0078087552078444054,-0.004019808103027498
2021-06-22,0.005331998985782495,0.0036724281294868177,0.0015000127127541543,-0.001416169424641615
2021-06-23,-0.0012060385510539564,-0.008097158946989069,-0.013236298176339535,0.0007628147526204546
2021-06-24,0.005898270612496492,0.004976522553584416,0.005645220482629698,0.00021780462745181454
2021-06-25,0.003545724892242621,-0.001287838914480909,0.005067152424805263,-0.00010893793377954368
2021-06-28,0.0020139382483428435,-0.0011053114467381266,0.004293602341751199,0.0007621503640877158
2021-06-29,0.0005380084950897066,-0.007399077915539073,-0.0006804093101783796,0.0018485929045953247
2021-06-30,0.0008413406631119568,0.004630891440798637,0.008336098041165401,0.00422787098454316
2021-07-01,0.005521324047206932,-0.002775945645653372,0.0002024114786713672,0.0017293133570677275
2021-07-02,0.007614417308151314,0.00406870471202819,0.004779458117645116,-0.004003631528917665
2021-07-06,-0.0018231327236615195,-0.005552416040085044,0.0014762499241307524,0.003463578348616495
2021-07-07,0.003527830976181043,0.008133154895188866,0.004415826241669013,0.0009719352426031079
2021-07-08,-0.008181356761174381,-0.0035039783095977234,0.000467231178105849,-0.003027016141569704
2021-07-09,0.01061813120073771,0.0060779253928383535,-0.002538872107366332,-0.002493397785878349
2021-07-12,0.003575478565636188,0.00036721957660282664,0.00020063778759621425,0.001084900336228455
2021-07-13,-0.003414711087640563,0.009863044701333017,0.02281333939118459,0.005622207842502494
2021-07-14,0.0014911031089338937,0.022287085316612807,0.010276355842145153,-0.003672463958666739
2021-07-15,-0.0034214419476337435,0.003194212396162875,0.004583933458551377,0.0022698931780359122
2021-07-16,-0.007874419356540107,-0.0007087682664047012,0.0036648073126886184,0.0007554875203056658
2021-07-19,-0.014878045598891968,-0.0119506480637217,-0.00012854392200241276,0.002155372601518178
2021-07-20,0.014228626759219636,0.0017928321008945287,0.00012854392200237593,0.000860882769104438
2021-07-21,0.008063763258196702,0.012813611890404317,-0.0037293131847677364,-0.0023691721102975303
2021-07-22,0.0020919695055367864,-0.0014154941227959535,-0.0003221768143752422,0.0007544290376617758
2021-07-23,0.010235549355627191,0.009517119980056799,0.012741339658875356,0.0009691915436784198
2021-07-26,0.0024516801924914728,0.0008766201758471652,-0.0006997426587243946,-0.0028023528682347702
2021-07-27,-0.004567895404274298,0.0034989576520584346,0.005523322302349809,-0.002377364622267452
2021-07-28,-0.00041023268809662087,-0.009122780233082365,-0.009222798752513946,-0.001190805124223257
2021-07-29,0.004138820476838027,0.0054484606482009725,0.0020425915136822416,-0.004995113912144747
2021-07-30,-0.004868323617753133,-0.00035060315067875664,0.0008924389080307712,0.0033689925974988775
